beatmap_name,mods,stars_live,neg_loglik_SS
Calliope Mori x Gawr Gura x DECO*27 - Q [Queen],NM,6.034200901221582,26.721190539783578
L.E.D.-G - BITTER CHOCOLATE STRIKER [ANOTHER],NM,7.521826403207598,26.698857808588777
PSYQUI - Hype feat. Such (lapix Remix) [Seeing Stars],HD,5.745613208902262,26.655663940230042
Sangatsu no Phantasia - Pink Lemonade [Expert],NM,5.415587621229518,26.593490858140107
Seiryu - BLUE DRAGON [Blue Dragon],NM,7.002203437677592,26.527165027513192
ShinRa-Bansho - Dramatic Hizakurige [adioni's Expert],NM,5.926606788443241,26.50800822273858
Inori Minase - Yume no Tsubomi [Promise],NM,5.997925103250685,26.497010065762808
Neko Hacker - Kuishinbo Hacker feat. Kuishinbo Akachan [EX],HDNF,5.668591916408603,26.46471321184307
Inori Minase - Yume no Tsubomi [Promise],HD,5.997925103250685,26.35004687756176
Marcioz - Mate Um Bonito Hoje Mesmo! [Extreme],NM,6.343043699070304,26.32381031537094
Reol - Asymmetry [captin's Extra],HD,5.968649923531777,26.26774382320293
TrySail - High Free Spirits -TV.Ver- [StarR's Extra],NM,6.01827329823593,26.242829774300187
Sarah Connor - Cold As Ice (PH Electro Remix) (Nightcore Mix) [My Angel Kuki's Expert],NM,4.940866711672763,26.228677400057023
BLOOD STAIN CHILD - MOON LIGHT WAVE [Extra],NM,5.7676358324764765,26.182412678698856
RADWIMPS - Yume Tourou [Insane: Taki],NM,4.807200219653084,26.172126387715785
9mm Parabellum Bullet - Inferno [Agonizing Insane],NM,4.66243904156012,26.165778164068605
yuikonnu - Heart no Atoaji [Sotarks' Emotions],NM,6.043173541575692,26.108539935025796
Caravan Palace - Lone Digger [Hayu's Hyper],NM,4.7724025773526,26.075810024167417
technoplanet - Juvenile [Insane],NM,4.675072571327862,26.06771408749909
EVO+ - [A]ddiction [Insane],NM,4.642871489827581,26.02971563906555
DETI RAVE - NA KIEVSKOM DINAMO [DINAMO],NM,6.165408274414939,26.02499394228333
DECO*27 - Animal feat. Hatsune Miku [qq],NM,6.899017920753082,26.020546471383643
DystopiaGround - AugoEidEs [oyasumi],NF,7.221914157087275,25.976740324073248
halca - Kokuhaku Bungee Jump [Sentimental Crisis],NM,5.91258105257994,25.969183355514073
"kis-kis - ne uchi (Cut Ver.) [stop feeding me all this content, my head feels bloated]",NM,6.4197157762591655,25.921198542864076
DystopiaGround - AugoEidEs [oyasumi],HD,7.221914157087275,25.866294355434473
Demetori - Seijouki no Pierrot ~ The MadPiero Laughs [Lunatic],NM,4.902603704392648,25.766125811185283
Baby's breath - Kusabi [Flame Haze's Insane],NM,4.77688624832456,25.738326020412586
The Koxx - A FOOL MOON NIGHT (SHORT VER.) [Insane],HD,4.140175009489619,25.72684535499363
TheLaxOne - Skrillex Circulation [Rekt!],HD,6.301633054321105,25.71957149585836
"AliA - Kakurenbo [Ready, Set, Go!]",NM,6.0970194244842,25.660376666641042
Ariabl'eyeS - Reincarnation [Suffering],NM,9.62141156646743,25.598248573947455
THE ORAL CIGARETTES - 5150 [Sotarks' Cataclysm],NM,6.576322302047047,25.579423072318974
Fujijo Seitokai Shikkou-bu - Best FriendS -TV Size- [Fycho's Insane],NM,4.899453178072098,25.571512549532343
ke-ji feat. Nanahira - Ange du Blanc Pur [Insane],NM,4.6796478251699085,25.5154725714057
An - artcore JINJA [Lunatic],NM,5.014191541436129,25.426898733272346
Omoi - Snow Drive(01.23) [NiNo's Expert],NM,6.621448661951399,25.426139895645395
765 MILLION ALLSTARS - UNION!! [We are all MILLION!!],HD,6.250291569277183,25.408861706815372
PassCode - Ray [Extreme],NM,6.287865116234021,25.33311430268263
ZYTOKINE - Dancing Dollz feat. cold kiss - REDALiCE Remix [Extra],HD,5.378838080776566,25.319462617816065
Crywolf - Eyes Half Closed [Remap],NM,5.460696398773201,25.302096460443316
pyrokinesis - absolutely black body [sssssssssssWs!],NM,5.935048587524633,25.29053983643623
nowisee - confusion [Mordred's Expert],NF,5.763954176743389,25.2291538582082
Kurosaki Maon - Gravitation (TV Size) [Imagine Breaker],NM,6.796460523767266,25.218846089304925
KASAI HARCORES - TRIPLE PLAY [Triple Play],NM,5.595594540930476,25.187927786061245
Minase Inori - Bokura wa Ima [Believe us],NM,6.401894538682528,25.179727319243305
Roselia - -HEROIC ADVENT- [-SHIZUKU'S EXPERT-],HD,5.379618955901951,25.148855025978968
Teminite & Panda Eyes - Highscore [extrad1881 (ar 10)],NM,8.335858264570993,25.091660916320635
ayase rie - yuima-ru*world [Real's Insane],HD,4.3500049935773095,25.05595856337523
Susumu Hirasawa - SWITCHED-ON LOTUS [Lotus],NM,6.59931385969484,25.047947598275762
glass beach - bedroom community (tv size) [Julaaaan's Community],NM,7.281060635494193,24.984117416377718
"Poppin'Party - Live Beyond!! [Let's Live, Smile, Run, and Shout!!]",NM,6.172393291225098,24.831958289463422
Adust Rain - psychology [Shiinoha's Insane],NM,4.289876002454263,24.80732689323628
Miraie - Gucci Gucci Literature Club's Not Hot (ft. Monika) [Elcheer's Extreme Cancer],NM,6.821275074432141,24.799607354146328
Meiko - Leave The Lights On (KROT Remix) [Insane],NM,4.069742580127406,24.78550268054685
TUYU - Songs Compilation [Sorrow],NM,5.095771097053972,24.776714407466233
DJ Fresh - Gold Dust [Insane],HD,4.92992969263951,24.773699840913665
Kano - Walk This Way! (Cut Ver.) [Happiness!],NM,7.866514471896712,24.773330483730277
Reol - No title [Insane],HD,4.724431734412594,24.761133544645354
Sakamoto Maaya - Okaerinasai (tomatomerde Remix) [Collab],NM,4.65418903353528,24.745873856642444
"Camellia - FLYING OUT TO THE SKY (covered by Nanahira, moimoi, Nana Takahashi) [browiec & Kuki's EXTRA]",NM,6.500139931632581,24.73136146191041
Street - Dimension Ninja [Tech + Finger Control],HD,6.057313062261756,24.708637531340152
Abe Mao - Kotae (TV Size) [Lost],NM,5.531718997796355,24.67121883506922
Yorushika - Hana ni Bourei [Phantom],NM,4.673647317782368,24.668663703383302
Reol - Streaming Heart [CRN's Extra],NM,6.323480057864983,24.657049368634024
team Umifure - DEEP BLUE TOWN e Oide yo [Mir's Expert],NM,5.02526082452507,24.647244503676465
Shikai Yue - Telecaster B-boy [Free and Dead as a Bird],NM,5.25607582122577,24.561303607145135
LiSA - Tsumibito [Desire],NM,6.214900175781255,24.536055415468233
DJ'TEKINA//SOMETHING - Internet bitch P*Light Remix [N/A Reboot],NM,5.932563265487096,24.505071316364823
Camellia feat. Nanahira - finorza [Shattered],NF,6.365756789123207,24.503832471819155
Ray - km/h (TV Size) [A r M i N's Extra],NM,5.89130654591683,24.47429975488881
CHiCO with HoneyWorks - Kessen Spirit (TV Size) [Sotarks' Revolution],NM,6.22377601735035,24.44236531006162
Panda Eyes & Teminite - Highscore [Game Over],NM,7.334755293352658,24.44113657202773
toby fox - Last Goodbye [Determination],NM,5.771534023477088,24.385934759651963
PSYQUI - Still in my heart feat. Punipuni Denki [bones' true love <3],NM,6.044563122434218,24.385382334800838
Seiryu - BLUE DRAGON [Fiery's Insane],NM,4.838710690187424,24.370587068421607
Ray - km/h (TV Size) [Gotta Go Fast!],NM,6.467316461886227,24.361135867210848
Kano - Dear Brave [Bravery],NM,6.021465303683091,24.311002785074287
TOMINAGA TOMMY HIROAKI - JoJo ~Sono Chi no Sadame~ Archetype MIX Ver. [Overdrive],NM,6.037285121872459,24.30174179010742
Machico - fantastic dreamer [Meg's Extra],NM,5.283468846216545,24.285550611440943
AAAA vs. Morimori Atsushi - Xrocus [Insane],NM,4.650224940801427,24.262790787214772
Niji No Conquistador - zutto summer de koishiteru [Ultra],NM,7.196046655601705,24.25799483057201
Vickeblanka - Black Rover (TV Size) [Extreme],NM,7.002059015533613,24.233833543588922
Sabaton - The Last Stand [In The Name Of God],HD,6.232630082667349,24.227903978440057
Ayane - FaV -F*** and Vanguard- [Happiness],NM,5.94996352827725,24.19750380061243
Mitsukiyo - Summer Bounce [Paradise Collab],NM,6.00908134446469,24.174703710706773
Pratanallis feat. Tsuyuri Karin - Ren'ai Fantasy [Insane],HD,4.7491692623866095,24.14432259035848
HISATOMI - lullaby (feat. KIRA) (uet Remix) [one more before i go...],NF,7.017241634326382,24.078950774764806
Tech N9ne - Speedom (WWC2) (feat. Eminem & Krizz Kaliko) [Extreme],NM,5.8561712873096265,24.07557084459614
Utsu-P feat. Kagamine Rin - Tokyo Teddy Bear [Extreme],NM,6.592121667897423,24.04310682197387
LiSA - confidence driver (Cut Ver.) [Expert],HD,6.161229549423613,23.95366637953897
PSYQUI - Hype feat. Such [Nightfall],NM,7.217601020004529,23.943119739895145
Avenged Sevenfold - Save Me [Tragedy],SD,6.099036951036571,23.91818185397746
Kobaryo - Tool-Assisted Speedcore (TQBF Frame Advance RMX) [Delete The World],NF,8.064830773157961,23.912144758919386
Kobaryo - Tool-Assisted Speedcore (TQBF Frame Advance RMX) [Delete The World],NM,8.064830773157961,23.912144758919386
Camellia - epimerization [catalyst],NM,6.707378505751706,23.90919586086649
the peggies - Ashiato (TV Size) [Aistre's Insane],NM,4.22840231378513,23.890825010490875
Reol - Asymmetry [-Leadercela-'s Insane],NM,4.90113808764314,23.868961237364516
supercell - Kimi no Shiranai Monogatari -TV Edit- [Insane],NM,4.691665670365287,23.795808122809827
Laur - Sound Chimera [Chimera],NM,8.208373552214619,23.657526340409184
John Newman - Love Me Again [Can you love me again?],NM,8.126157976077915,23.60606360338318
HAG - Arrow [Firika's Insane],NM,4.4065990832358,23.602493754830764
Breaking Benjamin - Breath [Extra],NM,5.272865847352444,23.600995318253
fhana - little secret magic [Linada's Insane],NM,5.073052604300965,23.453401899562216
FROZEN QUALIA - Present [Petal],NM,5.68195602194873,23.438745104990772
Bad Bunny x Mora - Una Vez (Cut Ver.) [PKHG'S HARD],NM,3.288630202611199,23.432714330220644
Polyphia - O.D. [VINXIS' Extra],NM,5.4334808263357806,23.41997062309649
Bentham - Chicago [Sky City],NM,6.679651300277105,23.41600078649668
BTS - IDOL [Collab Hard],NM,3.1196484395143957,23.40027642941074
Mitsuki Kotono - Fuyu ni Saku Hana [Nostalgia],HD,5.4499804094956,23.386446039990318
Infected Mushroom - The Pretender [Pretender],NM,5.492186810814076,23.373761504574407
Kayano Ai - Oracion(TV-Size) [wkyik's Insane],NM,4.4372691994646125,23.36985271315387
Komiya Mao - (can you) understand me? [heh?],NM,5.30876708968913,23.29669964367654
AKINO from bless4 & CHiCO with HoneyWorks - MIIRO vs. Ai no Scenario [Tatoe],HD,5.981800049748241,23.254395456287952
THE ORAL CIGARETTES - Flower [Cataclysm],NM,6.27094903165291,23.182097485597403
Eve - Outsider [Extra],NM,5.174943067689647,23.135946461166924
[Kyoro] - Mochio- [Extra],NM,5.958117635184466,23.130101664503393
40mP feat. yuikonnu - Ame to Asphalt [Rain],NM,6.265702536619945,23.111106254813066
:)  feat. KAFU - Egonomy [fleX],NM,6.59679785643529,23.07462132042195
Tokyo.MeltiMelt - the Beautiful Cure feat. nayuta [Magnificat],NM,6.620203445251212,23.055520335297707
I love you Orchestra - Coconut Love [Expert],NM,5.542809901346272,22.922704352591488
Hoshimachi Suisei - phony [Sui-chan wa Kyou mo Kawaii!],NM,5.149536083167064,22.869375425250688
Bladee - Hotel Breakfast [Good boyy],NM,3.984093776220012,22.865301065277144
"25-ji, Nightcord de. x Hatsune Miku - Jack Pot Sad Girl [Marionette Inside the Box]",NM,5.238657508403973,22.8151563502003
Mrs. GREEN APPLE - Ao to Natsu [Reform's Summer],NM,6.137167591692602,22.784393685882694
Lia - Bravely You (TV Size) [-Tochi's Insane],NM,4.62342511464313,22.71502042242632
Sonny Shimoda & Shoebill - Relapped Foxification [Moderately Renarded],NM,2.973154776648804,22.62554735463859
Bad Bunny - La Santa (feat. Daddy Yankee) [no te hagas tu eres igual],NM,4.7591649506834095,22.615474222152198
"Imperial Circus Dead Decadence - Yomi yori Kikoyu, Koukoku no Tou to Honoo no Shoujo. [Reverberation]",NM,6.8099895259797405,22.55320488172622
Suzuki Konomi - Realize (TV Size) [Grasp of the Undying],NM,6.303162442349645,22.533146247243884
kalon. - Juubaku [VINXIS' Insane],NM,4.819220719584577,22.519772842182007
KASAI HARCORES - Cycle Hit [Home Run],NM,5.746726771457218,22.480216843897495
t+pazolite - Party in the HOLLOWood feat. Nanahira [EXTreme],NM,5.777577224380533,22.47535119039519
Hana - Sakura no Uta [litoluna's Extra],HD,5.504154785831231,22.322328476193782
"otetsu - Minamo no Sakura, Yume wa Sakayume [NiNo's Extra]",HD,5.61641774595974,22.255315894643484
Helblinde - Putin's Boner [Extra],NM,5.808594853943038,22.23667451228257
Fujiwara Chika (CV: Kohara Konomi) - Chikatto Chika Chika (TV Size) [Chika],NM,5.795931512180427,22.22559338277994
Bliitzit - Team Magma & Aqua Leader Battle Theme (Unofficial) [Catastrophe],NM,6.413248499271901,22.19703272273243
Silentroom - Nhelv [iniquitatem],NM,6.42599838139083,22.194929938816827
3R2 - Mischievous Masquerade [Casual],NM,6.055672154015285,22.182222921395976
Breathe Carolina & Sunstars - DYSYLM [Extra],NM,5.652702432457231,22.179374893349877
AKINO from bless4 - MIIRO [Miiro],NM,5.459550910945023,22.160925041326422
ZUTOMAYO - Kan Saete Kuyashiiwa [geragera],NM,5.738488799279255,22.155722248446953
MIMI feat. Hatsune Miku - Marshmary [Horizon],NM,5.491229107157984,22.149645284241274
Bliitzit - Team Magma & Aqua Leader Battle Theme (Unofficial) [Catastrophe],HD,6.413248499271901,22.106724141964836
"Little Glee Monster - Dakara, Hitori ja Nai (TV Size) [Happiness]",NM,5.763313176618038,22.055696316566387
MIMI feat. Hatsune Miku - Marshmary [Horizon],HD,5.491229107157984,22.051402920388092
Plan B - Candy (Speed Up Ver.) [KINKY NASTY],NM,8.30225984352743,22.034306631736136
Meramipop - Secret Desire - Dyes Remix - [Irregular],NM,5.720579675353054,21.97853270378243
WALKUERE - Ikenai Borderline [Insane],NM,4.815547565654051,21.963819275318983
Ye Mao - Red Sun In The Sky [Insane],NM,4.543203657605347,21.924180689517648
Ricky Montgomery - Cabo [Hard],NM,3.0214753719711043,21.921451528573606
Stormzy - Big For Your Boots [#Merky],NM,6.151172497031842,21.902668586285593
UNDEAD CORPORATION - Yoru Naku Usagi wa Yume o Miru [Lunatic],NM,5.195631744150684,21.882018967280743
TrySail - Utsuroi (Short Ver.) [browiec's Wisdom],NM,6.527377594374245,21.873053120674978
Porno Graffitti - THE DAY [Meyrink's Insane],NM,5.136562006446535,21.86140322327191
"Aethral - It's Boss Time, dude [$$$$]",HD,5.558755910247779,21.83533964518692
saradisk - 168 - 401 [Insane],NM,4.335289418115017,21.772580714434834
MYUKKE. - NO ONE YES MAN [PEACE],NM,6.1907497953841135,21.737941072645576
Wakeshima Kanon - Not For Sale Fossil [Frail],HD,6.184569050609928,21.713424281979783
Grant Kirkhope - King Sandybutt's Tomb [I    N    S    A    N    E],NF,4.402617735271256,21.710665640364407
ClariS - SHIORI -TV size mix- [Habi's Extra],NM,5.16378423609836,21.700279952954734
ClariS - Hitorigoto -TV MIX- [Xxdeathx's Insane],NM,4.942731250495896,21.666572608384115
MOMOIRO CLOVER Z - SANTA SAN [1-2-SANTA],NM,6.31782603717497,21.633223284409183
SPYAIR - Sakura Mitsutsuki (TV Size) [Aurora],NM,5.734609883550435,21.62372528597659
YOASOBI - Yoru ni Kakeru [Hard],NM,3.2218905994377494,21.59002868537011
SHADOWRAZE - SHOWDOWN [add222's zxc],NM,7.25376018822169,21.562896420463222
Frederic - oddloop [queerish dances],NM,5.263776303854461,21.551371401595325
PSYQUI - Hype feat. Such [Phosphene],NM,5.481670439866509,21.501063053483374
GHOSTEMANE - Mercury: Retrograde [Kalindraz's Insane],NM,4.458197192814949,21.440321645261903
Camellia - Fastest Crash [Collab Insane],NM,4.733254404453967,21.41789334908163
Nakamura Meiko - Core of Spark [Dash the Heart],NM,6.452988455987439,21.403241956760066
LVTHER - Some Kind Of Magic (Feat. MYZICA) [Walao's Insane],HD,4.1521458362119095,21.37271306319978
M2U - A Bella! (feat. Lucy) [X],NF,5.823539175949553,21.284930701913808
THE ORAL CIGARETTES - 5150 [Extra],NM,6.1804393061211815,21.188923635445022
Kidd Tetoon feat. Diego Smith - Illuminati (Cut Ver.) [Secreto],NM,5.028900126509875,21.174986388686136
Hoshimachi Suisei with Hololive Fantasy - Saga Jihen [newteurre's Extra],NM,5.208883789338212,21.112450237958807
Mrs. GREEN APPLE - Inferno (TV Size) [Fire Force],HD,4.713284815702212,21.095771467570692
Akatsuki Records - Trance Dance Anarchy [Don't Look Back],NM,6.843926227763996,21.068891999683544
Nogizaka46 - Yubi Bouenkyou (TV Size) [Glaceon's Extra],NM,5.54014725518093,21.041149436330176
sweet ARMS - I swear (TV Size) [Yasai's Extra],NM,5.352418513198581,21.007255867870327
kurokumo - God-ish [Gott ist tot],HD,6.340518387529521,20.996769992040164
Foreground Eclipse - Storytellers [Lunatic],NM,4.586962020894932,20.945371144581426
AZKi - Fake.Fake.Fake [Collab Extra],NM,5.732946180419504,20.923225299839775
DECO*27 - Streaming Heart feat. Hatsune Miku [Extra],NM,5.386261210870192,20.90141152933056
Culprate - Beast (Vorso Remix) [JeZag's Insane],NM,4.603033368584693,20.893571264085598
Toyama Nao - Gunjou Infinity [Abelia's Insane],NM,4.655378684491327,20.840378141074645
Ando Hirokazu - Gourmet Race [Expert],NM,4.796897369941673,20.797767859311264
Yamajet feat. Hiura Masako - Sunglow [Harmony],HD,6.24619130825563,20.784274416615556
Linked Horizon - Guren no Yumiya (TV Size) [Insane],NM,4.083471159346917,20.738369319373966
RADWIMPS - Zen Zen Zense (movie ver.) [Extra: Taki],NM,5.437408368685516,20.73227597164029
amazarashi - Kisetsu wa Tsugitsugi Shindeiku [Insane],HDSD,4.795324452391016,20.72480083241579
"storyteller(cosMo x GAiA) feat. IA, Kagamine Rin - Anti the EuphoriaHOLiC [Nowa's Insane]",NM,4.609224988307346,20.594247240674342
Franchouchou - Saga Jihen [The jealous dance of a distressed butterfly],NF,6.277362115608286,20.574708536135034
Dark PHOENiX - Ryokugan no Jealousy [Green-Eyed Monster],NM,6.819662027980455,20.56422470282544
fhana - little secret magic [HB's Expert],NM,5.508058754582943,20.48639253918629
Camellia - We Could Get More Machinegun Psystyle! (And More Genre Switches) [Frick],NM,6.776204952228868,20.465029869879736
Shoji Meguro - Kimi no Kioku (Aethral Remix) [Remembrance],NM,5.25817665559076,20.409775208535944
THE ORAL CIGARETTES - Amy [Meg's Extra],NM,5.624847095826123,20.340182808061066
Araki - Teo [Sotarks' Insane],NM,4.564661314419329,20.27267211967014
Aqours - Aozora Jumping Heart [Sunshine!!],NM,7.029270641890529,20.2716878751575
ZAQ - Caste Room [tomadoi & Karen's Ascension],NM,5.932821239378373,20.24343967578944
OxT - Silent Solitude [Ipas' Insane],NM,4.103263523839131,20.240631949913052
Imperial Circus Dead Decadence - Shinbatsu o Tadori Kyoukotsu ni Itaru [Extra Collab],NM,5.593598811571934,20.152701284944015
REDALiCE - Pekorap Tropical House Remix [Universal Daikaiten Peko Peko no Mai],NM,6.948137533917508,20.136866240951917
Nakiri Ayame - KING [Cruelty],NM,5.247773035658418,20.12687535813612
weyheyhey !! - UP THE BUM NO BAIIIIIBEEZ [JUMP AROUND],NM,7.010331876722278,20.024476732856407
ClariS - SHIORI -TV size mix- [Extra],NM,5.300088198235984,19.868696908588987
Colors*Slash - Colors Power ni Omakasero! [Rainbows],NM,6.032605115110572,19.788153234840706
S3RL - I'll See You Again (feat. Chi Chi) [Hard],NM,3.2848538597456964,19.74460210239699
cYsmix - triangles [Expert],NM,4.957406434202866,19.656117604966685
KINEMA106 - Fly Away [Extra],HD,5.591382605863824,19.592731023016448
Hana - Songs Compilation [Sakura],NM,5.4824365777305895,19.505352765291814
Three feat. Kagamine Len - Ego Rock [Extra],NM,5.043585024830764,19.48556010807332
Down - Ekoro [Light Insane],NM,3.912977660107855,19.384535000945817
u's - Korekara no Someday [Guy's Extra],HD,5.497953431270236,19.323175825832152
Colors*Slash - Colors Power ni Omakasero! [Mitsuboshi Jump!],NM,6.152124002147527,19.25579729827659
Roselia - This game [Last Game],NM,5.612609502323772,19.250438255891595
Seishun Buta Yarou Cast - Fukashigi no Karte [Uyamuya],NM,3.612963046116041,19.14296008779519
Laur - Sound Chimera [Orthrus],HD,4.49444482713089,19.079406361169212
Nekomata Master+ - chaos eater -IIDX edition- [Kyumo's Another],NM,4.945873273954036,19.008546761696255
Delta Heavy & MUZZ - Higher Ground (feat. Cammie Robinson) (Cut Ver.) [Reaching Out],NM,4.540894127907169,18.98382007074983
Akatsuki Records x Liz Triangle - First Memory / Next Memory [Marathon],NM,5.320512305459902,18.96528038269147
MISATO - Necro Fantasia [Lunatic],NM,6.051965810858256,18.921447476451743
TAROLIN feat. Katakiri Rekka - Cardinal Rave [Expert],HD,5.523466183805998,18.894533937726386
Hyadain - Hyadain's Jojo Yujo (TV Size) [Hard!],NM,3.32123610035654,18.860901153755968
"Ben and Ben - Kathang Isip [Burst damage or damage over time, it's still the same when you let go.]",NM,3.3610841820547104,18.838711143005767
MISATO - Necro Fantasia [Lunatic],HD,6.051965810858256,18.835317480233133
Inugami Korone & Nekomata Okayu - Hyadain's Jojo Yujo [Yuuma & Amateurre's Insane],NM,4.899620120662165,18.832294777208514
BLACKPINK - Pink Venom [Taste That!],NM,4.652882638434272,18.8262262148179
REDALiCE - Pekorap Tropical House Remix [Extra],NM,5.760897255842509,18.72575888971931
Kano - Sukisuki Zecchoushou [NiNo's Extra],NM,6.423914496062989,18.681025051405843
TRUE - Soundscape [Waji's Hard],NM,3.349183149639687,18.547937842226645
sweet ARMS - Trust in you (TV Size) [Another],NM,4.647580554289177,18.473276716526502
Panda Eyes & Teminite - Immortal Flame (feat. Anna Yvette) [Eternal Blaze],NM,7.003500155189385,18.36085507822164
yuikonnu - Uchouten Vivace [Vivace!],NM,4.726463261903368,18.353041142279505
SakiZ - osu!favourites [Marathon],NF,7.152229295478056,18.30765627726196
mimimemeMIMI - Harebare Fanfare [Hazu's Insane],NM,4.427604692807332,18.277363651864487
Hyadain - Megaman Mix [Marathon],FL,2.804549854812267,18.1222997950055
"Wake Up, May'n! - One In A Billion [Rosiie's Insane]",NM,4.59351047039322,18.03469622250254
Starset - My Demons [Survivability],HD,5.455327783941995,18.03467595838231
HO-KAGO TEA TIME - Kira Kira Days [pkhg's Insane!!],NM,3.936885347861189,18.030315797368377
HO-KAGO TEA TIME - Kira Kira Days (Cut Ver.) [Reform's Expert],NM,5.452532018486074,18.00923518642344
kis-kis - ne uchi (Cut Ver.) [Reform's Expert],NM,5.44442688186405,17.958658873659164
Starset - My Demons [Insane],NM,4.49689077948158,17.823887922371707
Panda Eyes & Teminite - Immortal Flame (feat. Anna Yvette) [Insane],NM,4.2534621882027945,17.78109209055102
Panda Eyes & Teminite - Highscore [Extra],NM,6.011725066874355,17.750602445637888
ELECTROCUTICA - Dependence Intension [AERIL'S INSANE],NM,4.504601070380006,17.73754317650906
Oskar Schuster - Fjarlaegur (Cypix Remix) [Insane],NM,4.379244514551906,17.702952314484662
inabakumori - Lost Umbrella [Extra],NM,6.119738789221205,17.604626845115188
Bentham - Chicago [Expert],NM,5.544854941319404,17.52000417099208
DM DOKURO - SAVE (Encore) [Fatfan's Expert],NM,4.998148762685445,17.502428118025872
t+pazolite - Oshama Scramble! (IOException Edit) [Special],NM,6.583587399492515,17.431060329311613
Mizuki Nana - STARTING NOW! [Nowa's Hyper],NM,3.901687408751964,17.2567033640833
Gohma - Forward [Light Breakout],NM,5.207053173709062,17.14506669542056
Phao - 2 Phut Hon [2p51],NM,4.733015446427027,17.13479129224555
Hyadain - Hyadain's Jojo Yujo (TV Size) [Karaage's Insane!],NM,3.9788163858492336,17.00475607529029
Yuma Mizonokuchi feat. Ai Ohsera - Princess Lily [Hard],NM,3.6007073077415,16.9716158269744
inabakumori - Lost Umbrella [kusano's Extra],NM,5.205322522291484,16.749549599265997
Tomatsu Haruka - courage (TV Size) [NiNo's Insane],NM,4.297535368903568,16.57291094234995
YOASOBI - Love Letter [Please accept my overflowing emotions.],HD,4.416882050114285,16.56613147341745
KikuoHana - Desert Theater [Battle's Insane],HD,4.711530979980882,16.398872402027045
Nanahoshi Kangengakudan feat.Matsushita - Dance Number o Tomo ni [Dance Number],NM,5.544710443343845,16.38767793803309
Ikimonogakari - Blue Bird feat. k*chan [ dj-Jo Remix ] TV Size [Kirishima-'s Expert],NM,4.866308962063394,16.357994367989694
kis-kis - ne uchi (Cut Ver.) [Insane],NM,4.365271551723425,16.262901312057345
Kondo Akihisa - Black Night Town (TV Size) [Vengeance],NM,6.040966600986662,15.759101485699928
Lil Mosey - Blueberry Faygo [Extreme],NM,5.980199236948766,15.752877441809416
Tsumiki - phony [Calvaria's Ex],HD,5.452934963020413,15.724943787932157
Knife Party & Tom Morello - Battle Sirens (RIOT Remix) [Djulus' Hyper],NM,3.5426349567514324,15.694351955546898
Teminite & MDK - Space Invaders [Dimensional Virtual Arcade],NM,8.036364079578016,15.482095767007406
Super Chorogons - Maid with Dragons (TV Size) [Peaceful],NM,5.382329078126003,15.468853231310124
TrySail - Utsuroi (Short Ver.) [mnyui's Extra],NM,5.279954856469124,15.377593625876457
ViViD - HIKARI (TV Size) [browiec's Insane],NM,4.49567413550735,14.817614008690407
Andromedik - Invasion [Collab Extra],NM,5.2147177049820375,14.810904844931677
Ikimonogakari - Blue Bird feat. k*chan [ dj-Jo Remix ] TV Size [Tweet],NM,5.049901302407212,14.80443544462318
HAG - Colorful [Nevo's Expert],NM,5.47391888243804,14.657293602465227
Camellia - Exit This Earth's Atomosphere [Evolution],NM,6.748054818032312,14.514100152725645
Mantis & Rekoil - Trauma [Senitoshi Collab],NM,7.30510962337498,14.506832709296603
Omoi - Snow Drive(01.23) [pk's Insane],NM,4.649038423245296,14.365040975322593
YOASOBI - Gunjou [Irreplaceable],NM,5.0408967293365965,13.795091280600545
"Katarzyna Bogusz, Ola Maciejewska, Przemyslaw Kleczkowski - Blogoslawieni Milosierni (Krysiek Remix) [Blessed are the Merciful]",NM,5.662186046317627,13.194827634410371
Syoko Hoshi (CV: Satsumi Matsuda) - Zettai Tokken Shuchou Shimasu! Hoshi Syoko Solo Remix [Yuria's Insane],HD,4.019959841451758,12.89096005577152
Camellia feat. Nanahira - finorza [Collab Another],NM,4.807924090169241,12.6417678686336
GYZE - HONESTY [Haxwill's Slider Hell],NM,4.899758214243356,6.173417070188414
