hidden_layer_count,hidden_layer_size,dropout_percent,init_learning_rate,decay_step_count,loss_0,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7,val_loss_0,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6,val_loss_7
3,512,0.05,0.0001,10,2.543658494949341,2.33139705657959,2.357818603515625,2.3664562702178955,2.306204080581665,2.2819905281066895,2.311973810195923,2.3275132179260254,1.2659013271331787,1.4351283311843872,1.2714529037475586,1.4924943447113037,0.8701343536376953,0.7451245188713074,0.9375531673431396,1.7073485851287842
4,128,0.2,0.01,1000,0.4357459247112274,0.38102731108665466,0.3909357786178589,0.4055670499801636,0.3850322365760803,0.38525572419166565,0.3816940188407898,0.385052353143692,0.2690650224685669,0.3562681972980499,0.30672603845596313,0.22385698556900024,0.38789239525794983,0.27159395813941956,0.29211488366127014,0.32363948225975037
4,128,0.2,0.01,100,0.4695371985435486,0.3598633110523224,0.3617878258228302,0.3650450110435486,0.35479238629341125,0.3538806140422821,0.3548409044742584,0.35711008310317993,0.2963227927684784,0.2016163319349289,0.3478003144264221,0.29519563913345337,0.26411402225494385,0.28701406717300415,0.20773831009864807,0.310804545879364
4,128,0.2,0.01,10,0.42714858055114746,0.3793098032474518,0.38394811749458313,0.38739141821861267,0.3768841326236725,0.3765532970428467,0.37736669182777405,0.37949028611183167,0.37834957242012024,0.23646295070648193,0.24362467229366302,0.25680649280548096,0.24817407131195068,0.25418820977211,0.3642098605632782,0.3142258822917938
4,128,0.2,0.001,1000,0.5575437545776367,0.35807374119758606,0.357216477394104,0.3590695559978485,0.34795302152633667,0.345971018075943,0.34659484028816223,0.34849312901496887,0.2834393382072449,0.27341681718826294,0.2760396897792816,0.28154483437538147,0.29188451170921326,0.2079935371875763,0.30268222093582153,0.3201448321342468
4,128,0.2,0.001,100,0.5129614472389221,0.3655548393726349,0.3663143515586853,0.36939099431037903,0.3591903746128082,0.3583846092224121,0.3597813546657562,0.36158326268196106,0.28866955637931824,0.2835998833179474,0.2735300064086914,0.3324654996395111,0.23110142350196838,0.3312380015850067,0.2989693284034729,0.24585485458374023
4,128,0.2,0.001,10,0.7531588077545166,0.5576196908950806,0.5639930367469788,0.5685576796531677,0.5550821423530579,0.5507025718688965,0.5537745952606201,0.5575762987136841,0.4019721746444702,0.4617675840854645,0.3685321807861328,0.3831188678741455,0.41114166378974915,0.4558700919151306,0.4457456171512604,0.4386705160140991
4,128,0.2,0.0001,1000,1.164354920387268,0.4053911864757538,0.38499680161476135,0.3770996928215027,0.3608045279979706,0.3565819263458252,0.3565862476825714,0.3568423092365265,0.35251837968826294,0.3032793700695038,0.3087872266769409,0.299475759267807,0.24037182331085205,0.31680986285209656,0.3421558439731598,0.28012406826019287
4,128,0.2,0.0001,100,1.802599310874939,0.5182457566261292,0.48968538641929626,0.49090445041656494,0.4754566550254822,0.4731089770793915,0.4757932126522064,0.4783038794994354,0.39561259746551514,0.43370184302330017,0.3764531910419464,0.4249105155467987,0.46676215529441833,0.4637681841850281,0.44606468081474304,0.3994240462779999
4,128,0.2,0.0001,10,5.453983783721924,4.888625144958496,4.933281421661377,4.964743614196777,4.849632740020752,4.813959121704102,4.839540481567383,4.884907245635986,2.5009636878967285,2.662930727005005,1.5123984813690186,1.4497692584991455,2.037248134613037,1.3154683113098145,0.999708354473114,2.061943531036377
4,128,0.1,0.01,1000,0.47555282711982727,0.3705057203769684,0.3770069181919098,0.39318475127220154,0.37679144740104675,0.36826756596565247,0.36727917194366455,0.36805078387260437,0.283642053604126,0.2152981162071228,0.29364013671875,0.33605459332466125,0.22907298803329468,0.2795884311199188,0.2823127508163452,0.27808040380477905
4,128,0.1,0.01,100,0.4424968957901001,0.3531823456287384,0.35445594787597656,0.3579356372356415,0.3475375473499298,0.34687474370002747,0.34821751713752747,0.3501015305519104,0.3120168149471283,0.29877597093582153,0.2841928005218506,0.29316937923431396,0.2773590683937073,0.3548673987388611,0.22228848934173584,0.2715963125228882
4,128,0.1,0.01,10,0.5058891177177429,0.3813776671886444,0.38589125871658325,0.3901095688343048,0.37917816638946533,0.3788970708847046,0.38000667095184326,0.38181012868881226,0.31291744112968445,0.2783723473548889,0.2414245456457138,0.25188225507736206,0.2593631148338318,0.3129352033138275,0.29004794359207153,0.26752573251724243
4,128,0.1,0.001,1000,0.48143115639686584,0.35352328419685364,0.3540276885032654,0.35631102323532104,0.34523826837539673,0.34301549196243286,0.3440309762954712,0.34595176577568054,0.18156614899635315,0.28404533863067627,0.18197719752788544,0.25700122117996216,0.22923952341079712,0.29296040534973145,0.2580002546310425,0.2667245864868164
4,128,0.1,0.001,100,0.5165750980377197,0.3612744212150574,0.3624064028263092,0.3656357228755951,0.35510143637657166,0.3542402684688568,0.35574766993522644,0.35729676485061646,0.2788142263889313,0.2046239823102951,0.2816046476364136,0.3023727536201477,0.26087820529937744,0.3037419319152832,0.25800955295562744,0.3504282236099243
4,128,0.1,0.001,10,0.5355179905891418,0.4645601809024811,0.46752414107322693,0.47435399889945984,0.4613541066646576,0.459017276763916,0.46115922927856445,0.46397846937179565,0.3617396056652069,0.36632946133613586,0.32464197278022766,0.3498910367488861,0.3182254433631897,0.31120917201042175,0.28941068053245544,0.30171188712120056
4,128,0.1,0.0001,1000,1.5343186855316162,0.40101683139801025,0.37934938073158264,0.37363898754119873,0.3586938977241516,0.3543771505355835,0.3545902371406555,0.355267196893692,0.3068676292896271,0.32941389083862305,0.22338704764842987,0.26735928654670715,0.3115374445915222,0.24562126398086548,0.2938823103904724,0.2377166897058487
4,128,0.1,0.0001,100,1.5932371616363525,0.4849991798400879,0.4680643081665039,0.4668010175228119,0.4536413550376892,0.452349454164505,0.4538482129573822,0.45768672227859497,0.31559285521507263,0.29845401644706726,0.28654029965400696,0.30978983640670776,0.3295068144798279,0.3721715211868286,0.34096741676330566,0.371893972158432
4,128,0.1,0.0001,10,4.6747822761535645,4.173526287078857,4.230294704437256,4.257737159729004,4.133893966674805,4.110164165496826,4.141076564788818,4.174117088317871,1.415212631225586,2.3166375160217285,2.770108461380005,2.9702558517456055,1.7014349699020386,1.5831758975982666,1.052824854850769,2.238154649734497
4,128,0.05,0.01,1000,0.4811343252658844,0.38704511523246765,0.4012741148471832,0.4048181176185608,0.3946687877178192,0.39578667283058167,0.3950578272342682,0.39688798785209656,0.3342573344707489,0.35662806034088135,0.3161795139312744,0.24448423087596893,0.3603498637676239,0.3342561721801758,0.24828682839870453,0.30848297476768494
4,128,0.05,0.01,100,0.43827757239341736,0.3508850634098053,0.35285085439682007,0.35589462518692017,0.3458362817764282,0.3450159728527069,0.34644341468811035,0.3484236001968384,0.23928554356098175,0.26521235704421997,0.33820924162864685,0.24195082485675812,0.1978270709514618,0.25814515352249146,0.24314361810684204,0.2543621063232422
4,128,0.05,0.01,10,0.4289736747741699,0.3751613199710846,0.379578560590744,0.38312816619873047,0.3725024461746216,0.37148624658584595,0.3732950687408447,0.3750343322753906,0.29916834831237793,0.349396288394928,0.3578907549381256,0.2539405822753906,0.28869983553886414,0.22570998966693878,0.2654479444026947,0.2925975024700165
4,128,0.05,0.001,1000,0.4936479330062866,0.3508133590221405,0.35150283575057983,0.3543986678123474,0.3435087203979492,0.34136125445365906,0.342508465051651,0.34444352984428406,0.2304093986749649,0.23692891001701355,0.30327269434928894,0.3026444613933563,0.26476991176605225,0.22698484361171722,0.22990119457244873,0.2709076404571533
4,128,0.05,0.001,100,0.49123743176460266,0.3561536967754364,0.3581681549549103,0.36126840114593506,0.3511662483215332,0.35008886456489563,0.3520832359790802,0.3536645472049713,0.3050069510936737,0.30577558279037476,0.2213338166475296,0.27658674120903015,0.30907952785491943,0.3369077742099762,0.24806362390518188,0.20796999335289001
4,128,0.05,0.001,10,0.5402235388755798,0.45534613728523254,0.45973309874534607,0.46520286798477173,0.45257046818733215,0.4500965476036072,0.4522288143634796,0.4559715688228607,0.30197227001190186,0.35840898752212524,0.3771301507949829,0.33041900396347046,0.32332322001457214,0.3628118634223938,0.3435367941856384,0.3688461184501648
4,128,0.05,0.0001,1000,1.0485509634017944,0.38285356760025024,0.3685791790485382,0.3650800883769989,0.35176223516464233,0.348355233669281,0.34952619671821594,0.35028478503227234,0.3023655414581299,0.28499841690063477,0.2371942102909088,0.30683863162994385,0.22180426120758057,0.24911996722221375,0.28941792249679565,0.23117239773273468
4,128,0.05,0.0001,100,1.5139214992523193,0.464458703994751,0.4442126452922821,0.44432005286216736,0.43154022097587585,0.4295341372489929,0.4311979115009308,0.4341040849685669,0.3552229404449463,0.3298068046569824,0.3371983766555786,0.25421810150146484,0.2470775693655014,0.35781335830688477,0.29525521397590637,0.26922619342803955
4,128,0.05,0.0001,10,1.8498693704605103,1.666041612625122,1.6838935613632202,1.6986801624298096,1.6551117897033691,1.6458849906921387,1.6487469673156738,1.6651191711425781,0.7696408033370972,1.1034916639328003,1.118547797203064,1.1166157722473145,0.7904158234596252,0.8573757410049438,0.5668221116065979,0.6842036247253418
4,256,0.2,0.01,1000,0.5051382184028625,0.4116324484348297,0.4010460674762726,0.4063778519630432,0.39447128772735596,0.39564409852027893,0.39496687054634094,0.39685773849487305,0.3359072208404541,0.27867600321769714,0.243824765086174,0.35042017698287964,0.2981199324131012,0.3298332393169403,0.3670099973678589,0.2974644899368286
4,256,0.2,0.01,100,0.4889611601829529,0.3583409786224365,0.3606725335121155,0.36330756545066833,0.3529581129550934,0.3520963490009308,0.35336247086524963,0.3552350401878357,0.18380939960479736,0.27897098660469055,0.2563464045524597,0.2652505338191986,0.2661641836166382,0.24433019757270813,0.3255591094493866,0.2285093069076538
4,256,0.2,0.01,10,0.5182401537895203,0.38348129391670227,0.38787972927093506,0.3920416533946991,0.38135674595832825,0.3807954788208008,0.3819553554058075,0.3838389813899994,0.30638569593429565,0.31225231289863586,0.2929202914237976,0.31322354078292847,0.2806742191314697,0.33262574672698975,0.2864067852497101,0.34306207299232483
4,256,0.2,0.001,1000,0.4729746878147125,0.35435760021209717,0.35559001564979553,0.357648104429245,0.34638166427612305,0.34478792548179626,0.3453460931777954,0.34726619720458984,0.26260077953338623,0.24615564942359924,0.2614220976829529,0.2870962619781494,0.21845385432243347,0.29793602228164673,0.2641725540161133,0.20934683084487915
4,256,0.2,0.001,100,0.5054848790168762,0.3596733510494232,0.3606351912021637,0.36422795057296753,0.353881299495697,0.3530007302761078,0.3545222580432892,0.35657936334609985,0.30859822034835815,0.25342899560928345,0.2234702706336975,0.3719472885131836,0.24631652235984802,0.25197428464889526,0.22928865253925323,0.24826641380786896
4,256,0.2,0.001,10,0.6195271611213684,0.481759250164032,0.4861109256744385,0.49137917160987854,0.47776225209236145,0.4765148162841797,0.47736990451812744,0.4805796444416046,0.36295217275619507,0.4396992325782776,0.41017353534698486,0.36937713623046875,0.3995276689529419,0.36928313970565796,0.37338852882385254,0.398531973361969
4,256,0.2,0.0001,1000,1.3064626455307007,0.3957555890083313,0.37498900294303894,0.37006524205207825,0.3561112582683563,0.3519817292690277,0.352446049451828,0.35309043526649475,0.3958244323730469,0.34311389923095703,0.30318769812583923,0.30398303270339966,0.22833850979804993,0.2575998604297638,0.2573937773704529,0.2895621955394745
4,256,0.2,0.0001,100,1.3527634143829346,0.44476059079170227,0.43423548340797424,0.4357605576515198,0.42386680841445923,0.4224272072315216,0.4245810806751251,0.4262629747390747,0.4785457253456116,0.37095361948013306,0.4077019691467285,0.39395269751548767,0.40313971042633057,0.3318936824798584,0.37590304017066956,0.3999667763710022
4,256,0.2,0.0001,10,4.900976181030273,4.3053789138793945,4.3322434425354,4.375247478485107,4.257436275482178,4.230550289154053,4.251468658447266,4.2978668212890625,2.072899580001831,1.0893679857254028,1.4835309982299805,1.7647371292114258,1.9887830018997192,1.872424602508545,1.977797031402588,1.1662662029266357
4,256,0.1,0.01,1000,0.5176020860671997,0.3973815143108368,0.401192843914032,0.4059639871120453,0.39441585540771484,0.395728200674057,0.3950502872467041,0.39786496758461,0.311823308467865,0.25717636942863464,0.32001760601997375,0.23386207222938538,0.2968910336494446,0.3304990828037262,0.2663605213165283,0.2842442989349365
4,256,0.1,0.01,100,0.537976861000061,0.3516194522380829,0.352871298789978,0.3558710515499115,0.3457490801811218,0.345106840133667,0.34663233160972595,0.3482043743133545,0.25448232889175415,0.22432272136211395,0.28025388717651367,0.23468667268753052,0.2045028954744339,0.2419702410697937,0.2096550315618515,0.2135145664215088
4,256,0.1,0.01,10,0.5813392996788025,0.3774142265319824,0.38213473558425903,0.38600626587867737,0.3754228949546814,0.37469735741615295,0.37593355774879456,0.3777686059474945,0.22307275235652924,0.3241003155708313,0.27610185742378235,0.36379706859588623,0.32320526242256165,0.2840951383113861,0.3284682631492615,0.25014203786849976
4,256,0.1,0.001,1000,0.4645102620124817,0.35073742270469666,0.3523769974708557,0.354798287153244,0.3435939848423004,0.34186744689941406,0.3428172767162323,0.3449450731277466,0.3248673975467682,0.24956145882606506,0.2559170722961426,0.24625997245311737,0.21915414929389954,0.2813614308834076,0.17793601751327515,0.23779182136058807
4,256,0.1,0.001,100,0.4766530990600586,0.35372403264045715,0.35568028688430786,0.3591799736022949,0.3489186763763428,0.3478028178215027,0.34986624121665955,0.35121774673461914,0.26615020632743835,0.26963162422180176,0.24140077829360962,0.2944399118423462,0.3240661025047302,0.2927137017250061,0.2589283585548401,0.2603023648262024
4,256,0.1,0.001,10,0.5580784678459167,0.44222593307495117,0.44572681188583374,0.4516914188861847,0.43820345401763916,0.436326265335083,0.4394042491912842,0.4422035813331604,0.2839176058769226,0.28851425647735596,0.35385915637016296,0.3406654894351959,0.33963555097579956,0.359203040599823,0.3253259062767029,0.3436731994152069
4,256,0.1,0.0001,1000,0.84052973985672,0.3709428906440735,0.36199018359184265,0.36172211170196533,0.3492380976676941,0.3465718626976013,0.34770625829696655,0.3489724099636078,0.2715319097042084,0.3008180260658264,0.29335057735443115,0.29957395792007446,0.24498148262500763,0.2540726065635681,0.27611279487609863,0.22900888323783875
4,256,0.1,0.0001,100,0.908638060092926,0.40972089767456055,0.4050178825855255,0.40704798698425293,0.3963298499584198,0.3941750228404999,0.3959347903728485,0.3978757858276367,0.31784552335739136,0.2723720371723175,0.31272998452186584,0.340277761220932,0.33178678154945374,0.3076919615268707,0.302020788192749,0.2921457886695862
4,256,0.1,0.0001,10,3.2709438800811768,2.882796049118042,2.9072535037994385,2.9389231204986572,2.8479957580566406,2.840667963027954,2.8569376468658447,2.8873825073242188,1.0681512355804443,1.099082589149475,1.623414397239685,1.6645756959915161,1.7432612180709839,1.3956645727157593,1.316840648651123,1.0207628011703491
4,256,0.05,0.01,1000,0.5417020320892334,0.39510929584503174,0.4024380147457123,0.4062827229499817,0.3944382965564728,0.3957178592681885,0.3949891924858093,0.39684391021728516,0.2280748188495636,0.31865575909614563,0.29607629776000977,0.2921631336212158,0.29290392994880676,0.30499351024627686,0.3347224295139313,0.28201043605804443
4,256,0.05,0.01,100,0.491362988948822,0.3485270142555237,0.3510962426662445,0.35431236028671265,0.344198614358902,0.3434469699859619,0.3449113070964813,0.3466285467147827,0.277350515127182,0.266113817691803,0.23935633897781372,0.3122330605983734,0.24614377319812775,0.3135763704776764,0.22348567843437195,0.2756154537200928
4,256,0.05,0.01,10,0.5024972558021545,0.37242668867111206,0.37703177332878113,0.3805496394634247,0.3700404167175293,0.3689931631088257,0.37070590257644653,0.3728518784046173,0.2619638442993164,0.26149410009384155,0.3291446566581726,0.18251952528953552,0.278812974691391,0.24270915985107422,0.202344611287117,0.29555487632751465
4,256,0.05,0.001,1000,0.42234715819358826,0.3483716547489166,0.3502902686595917,0.3533569872379303,0.3424292206764221,0.3405444920063019,0.3418046534061432,0.3439781069755554,0.19957058131694794,0.29156598448753357,0.1925547569990158,0.25584346055984497,0.24964813888072968,0.22763849794864655,0.22608423233032227,0.33338719606399536
4,256,0.05,0.001,100,0.4486224949359894,0.3506620228290558,0.3532945215702057,0.3571279048919678,0.34686732292175293,0.3457113206386566,0.34771114587783813,0.3492029011249542,0.25058382749557495,0.2678595185279846,0.2679215669631958,0.27763745188713074,0.20379802584648132,0.25891607999801636,0.2623661756515503,0.24715247750282288
4,256,0.05,0.001,10,0.4970129132270813,0.41602054238319397,0.42034414410591125,0.4250745177268982,0.413886696100235,0.41196125745773315,0.4138646721839905,0.4153148829936981,0.2847629189491272,0.37753772735595703,0.2783929705619812,0.3307591676712036,0.22741229832172394,0.2349538654088974,0.3334048390388489,0.2591440975666046
4,256,0.05,0.0001,1000,0.7901799082756042,0.36779460310935974,0.35860586166381836,0.3590927720069885,0.34726375341415405,0.3441774845123291,0.345326691865921,0.3469485938549042,0.2563563883304596,0.29964548349380493,0.2545730769634247,0.23113223910331726,0.2729715406894684,0.22464583814144135,0.29573753476142883,0.26843929290771484
4,256,0.05,0.0001,100,0.8043121099472046,0.4042596220970154,0.3979836106300354,0.39970335364341736,0.3890202045440674,0.386794775724411,0.38886818289756775,0.391684353351593,0.22371479868888855,0.28434062004089355,0.27001699805259705,0.2858017683029175,0.3482261896133423,0.3196393847465515,0.3080517053604126,0.27240973711013794
4,256,0.05,0.0001,10,2.165987253189087,1.9571354389190674,1.9762548208236694,1.996683120727539,1.939277172088623,1.9257099628448486,1.9448901414871216,1.958984613418579,1.1073062419891357,1.3216111660003662,0.8289923667907715,0.5635886192321777,0.9332253932952881,1.3655436038970947,1.8096740245819092,0.5672677159309387
4,512,0.2,0.01,1000,0.8774387240409851,0.3976201117038727,0.4016045033931732,0.40617993474006653,0.3947543203830719,0.39568203687667847,0.3950229287147522,0.3969120681285858,0.3594077527523041,0.3135036826133728,0.31899452209472656,0.32269519567489624,0.35225003957748413,0.4188332259654999,0.25548693537712097,0.32210615277290344
4,512,0.2,0.01,100,0.9882787466049194,0.3593583106994629,0.35911157727241516,0.361539363861084,0.35118386149406433,0.3501643240451813,0.3514308035373688,0.35343265533447266,0.21371033787727356,0.2585224509239197,0.28567445278167725,0.275834858417511,0.2393042892217636,0.3223338723182678,0.23816806077957153,0.33147042989730835
4,512,0.2,0.01,10,0.9775040149688721,0.39102861285209656,0.3957555294036865,0.40017440915107727,0.3892456293106079,0.3894640803337097,0.3894282579421997,0.3913900852203369,0.2780155539512634,0.2700330317020416,0.30465760827064514,0.20783482491970062,0.33549198508262634,0.2783057391643524,0.32421591877937317,0.28779685497283936
4,512,0.2,0.001,1000,0.44625791907310486,0.35282936692237854,0.35429978370666504,0.3567522168159485,0.3459838628768921,0.3440707325935364,0.3450266420841217,0.3468787372112274,0.26563382148742676,0.24635690450668335,0.30400151014328003,0.3096958100795746,0.2734708786010742,0.2402382493019104,0.22638514637947083,0.195021390914917
4,512,0.2,0.001,100,0.4770902097225189,0.35332608222961426,0.35538390278816223,0.3589704930782318,0.3488888740539551,0.3481525778770447,0.34967702627182007,0.3514605164527893,0.3294569253921509,0.2708526849746704,0.2716342806816101,0.3179015815258026,0.2582295536994934,0.23537799715995789,0.28650781512260437,0.2719520926475525
4,512,0.2,0.001,10,0.5371742844581604,0.42803025245666504,0.431664377450943,0.4368429481983185,0.4245836138725281,0.4230455756187439,0.4254445433616638,0.4269993007183075,0.37101539969444275,0.4330352246761322,0.3445450961589813,0.36131176352500916,0.3837464153766632,0.4059227406978607,0.3776203393936157,0.3956795036792755
4,512,0.2,0.0001,1000,0.7272801995277405,0.3707713782787323,0.3622444272041321,0.36228489875793457,0.3496491611003876,0.34681597352027893,0.3478165864944458,0.3491384983062744,0.3460785448551178,0.334961473941803,0.274910569190979,0.2765178680419922,0.27732157707214355,0.28126493096351624,0.22056610882282257,0.28223085403442383
4,512,0.2,0.0001,100,0.7877424955368042,0.3965633809566498,0.39330416917800903,0.39583632349967957,0.38500210642814636,0.38323861360549927,0.3855769634246826,0.387408047914505,0.3374427556991577,0.3301211893558502,0.30174365639686584,0.26340344548225403,0.33109351992607117,0.31552600860595703,0.37589362263679504,0.290237694978714
4,512,0.2,0.0001,10,2.3547778129577637,2.067105531692505,2.0870635509490967,2.1083009243011475,2.0457215309143066,2.02878475189209,2.0497798919677734,2.071808338165283,0.6711296439170837,0.7806177139282227,0.8351629972457886,0.7915066480636597,0.3571318984031677,0.5830455422401428,0.6234764456748962,0.702519416809082
4,512,0.1,0.01,1000,0.8323844075202942,0.4035499095916748,0.4084188938140869,0.4307120442390442,0.4052920937538147,0.39562392234802246,0.40171316266059875,0.4086630046367645,0.26886722445487976,0.37563270330429077,0.27527183294296265,0.29557573795318604,0.2897244393825531,0.27794593572616577,0.24869899451732635,0.24837873876094818
4,512,0.1,0.01,100,1.001114010810852,0.3559635281562805,0.3551091253757477,0.35799434781074524,0.34743747115135193,0.3466358184814453,0.34804028272628784,0.3496599495410919,0.31032487750053406,0.339168906211853,0.1904548555612564,0.2220488041639328,0.3037242889404297,0.24684137105941772,0.2827203869819641,0.30573248863220215
4,512,0.1,0.01,10,0.960865318775177,0.3749561011791229,0.379800945520401,0.38354015350341797,0.3730486333370209,0.3721531331539154,0.37393736839294434,0.37596455216407776,0.2349948137998581,0.2530668079853058,0.3888018727302551,0.24031154811382294,0.27290061116218567,0.2746247947216034,0.29713720083236694,0.24663959443569183
4,512,0.1,0.001,1000,0.46293193101882935,0.34961363673210144,0.35130783915519714,0.35418301820755005,0.34343522787094116,0.3418063819408417,0.3428441286087036,0.3446948230266571,0.24908855557441711,0.2516954243183136,0.2357715517282486,0.2711915969848633,0.2579391598701477,0.3022500276565552,0.29654231667518616,0.1662808209657669
4,512,0.1,0.001,100,0.4222770631313324,0.34916818141937256,0.35162702202796936,0.3554241955280304,0.3450941741466522,0.34436431527137756,0.34612342715263367,0.34774693846702576,0.2434021383523941,0.285415917634964,0.2504480481147766,0.21501892805099487,0.23736435174942017,0.29725638031959534,0.235737144947052,0.2653643488883972
4,512,0.1,0.001,10,0.4921492636203766,0.401935875415802,0.40632718801498413,0.40992486476898193,0.39939138293266296,0.3972959816455841,0.3998516798019409,0.4019215404987335,0.2924649715423584,0.27963486313819885,0.24323806166648865,0.27930760383605957,0.35830315947532654,0.3154849112033844,0.3456076681613922,0.32501623034477234
4,512,0.1,0.0001,1000,0.660246729850769,0.3611498177051544,0.3567265272140503,0.3575145900249481,0.3463764190673828,0.34330710768699646,0.3446540832519531,0.34635189175605774,0.345626562833786,0.27233701944351196,0.26683470606803894,0.2986684739589691,0.2756851315498352,0.22839505970478058,0.23102086782455444,0.33578452467918396
4,512,0.1,0.0001,100,0.745384693145752,0.38500064611434937,0.38230061531066895,0.38486310839653015,0.37441158294677734,0.37285545468330383,0.3753155469894409,0.37679004669189453,0.33362671732902527,0.2889273464679718,0.28981566429138184,0.2861385643482208,0.23115839064121246,0.23992489278316498,0.31436026096343994,0.2983812689781189
4,512,0.1,0.0001,10,1.6123125553131104,1.4096267223358154,1.4188469648361206,1.4367121458053589,1.4009770154953003,1.3883700370788574,1.3914862871170044,1.4088282585144043,0.6316861510276794,0.6915087699890137,0.4390772879123688,0.7110705375671387,0.6743574142456055,0.7424901723861694,0.8841672539710999,0.5931754112243652
4,512,0.05,0.01,1000,0.8503676056861877,0.3822174668312073,0.39261871576309204,0.40624406933784485,0.3949600160121918,0.3956667482852936,0.397543340921402,0.3970429599285126,0.3179471492767334,0.278768926858902,0.2897614538669586,0.34484460949897766,0.30863696336746216,0.3360503613948822,0.26818549633026123,0.3176846206188202
4,512,0.05,0.01,100,0.807266891002655,0.3522181808948517,0.3531603217124939,0.3561963140964508,0.3459809124469757,0.3454297184944153,0.34673064947128296,0.348614364862442,0.29724591970443726,0.23447999358177185,0.2827208936214447,0.2271302342414856,0.2322428822517395,0.25579771399497986,0.19625768065452576,0.26315346360206604
4,512,0.05,0.01,10,1.0705233812332153,0.39527300000190735,0.40016958117485046,0.4049646258354187,0.3933636546134949,0.3945797085762024,0.393906831741333,0.39573875069618225,0.3377288281917572,0.34386342763900757,0.29365816712379456,0.3713933527469635,0.31870734691619873,0.22789573669433594,0.26082727313041687,0.36061930656433105
4,512,0.05,0.001,1000,0.4656130075454712,0.3490743041038513,0.3508547246456146,0.35350415110588074,0.342803418636322,0.34077852964401245,0.3415695130825043,0.3435342609882355,0.29496920108795166,0.3269292712211609,0.20523110032081604,0.19518914818763733,0.24244947731494904,0.24684639275074005,0.36824315786361694,0.213416188955307
4,512,0.05,0.001,100,0.4786577522754669,0.3477897644042969,0.3508874773979187,0.354592889547348,0.34434524178504944,0.3432197570800781,0.34510695934295654,0.3469465970993042,0.2883460819721222,0.28781843185424805,0.2883228063583374,0.26398971676826477,0.28856587409973145,0.2691122889518738,0.20689810812473297,0.2307584583759308
4,512,0.05,0.001,10,0.5091373324394226,0.3874627351760864,0.3911648094654083,0.39495253562927246,0.3841150403022766,0.3832218647003174,0.38519805669784546,0.387145072221756,0.31800752878189087,0.21709513664245605,0.20877303183078766,0.25882017612457275,0.2814362347126007,0.30584049224853516,0.23587220907211304,0.27444028854370117
4,512,0.05,0.0001,1000,0.5473814010620117,0.3555832505226135,0.35294902324676514,0.3550809919834137,0.34383076429367065,0.3414209187030792,0.34281641244888306,0.34468573331832886,0.21982499957084656,0.21153995394706726,0.22127993404865265,0.2641911804676056,0.23338273167610168,0.24299728870391846,0.18776097893714905,0.3206678628921509
4,512,0.05,0.0001,100,0.6529443860054016,0.3790343105792999,0.37733471393585205,0.38020825386047363,0.3690228760242462,0.3676375150680542,0.3701132833957672,0.3717272877693176,0.3201027810573578,0.2585958242416382,0.29350873827934265,0.23414230346679688,0.28998059034347534,0.3304379880428314,0.2199344038963318,0.2816741168498993
